,index,birth_rate_end_mean
943,000003AEd,1.257960727
944,000003AFd,1.302886
945,000003B0d,1.270095232
946,000003B1d,1.308817773
947,000003B2d,1.274608691
948,000003B3d,1.36213484
949,000003B4d,1.223791
950,000003B5d,1.18386754
951,000003B6d,1.258531
952,000003B7d,1.31656349
953,000003B8d,1.337895645
954,000003B9d,1.221197366
955,000003BAd,1.280842
956,000003BBd,1.230860655
957,000003BCd,1.280331619
958,000003BDd,1.644856
959,000003BEd,1.192041974
960,000003BFd,1.424765986
961,000003C0d,1.257371939
962,000003C1d,1.64558
963,000003C2d,1.252888639
964,000003C3d,1.221743703
965,000003C4d,1.283835784
966,000003C5d,1.244723764
967,000003C6d,1.222625465
968,000003C7d,1.239318053
969,000003C8d,1.212996305
970,000003C9d,1.162114754
971,000003CAd,1.232146209
972,000003CBd,1.302451962
973,000003CCd,1.406830802
974,000003CDd,1.432448574
975,000003CEd,1.208132593
976,000003CFd,1.285130102
977,000003D0d,1.471391419
978,000003D1d,1.23500517
979,000003D2d,1.265066677
980,000003D3d,1.104749
981,000003D4d,1.284148593
982,000003D5d,1.147695742
983,000003D6d,1.261645593
984,000003D7d,1.264283382
985,000003D8d,1.203174378
986,000003D9d,1.235792671
987,000003DAd,1.281556
988,000003DBd,1.203608383
989,000003DCd,1.226635824
990,000003DDd,1.244349149
991,000003DEd,1.255260562
992,000003DFd,1.323534052
993,000003E0d,1.378498018
994,000003E1d,1.280140024
995,000003E2d,1.213767135
996,000003E3d,1.333743101
997,000003E4d,1.225968268
998,000003E5d,1.391908942
999,000003E6d,1.229483891
1000,000003E7d,1.202969322
