"","id","...1.x","x070","x075","x080","x085","x090","x095","x099","x100","more_than_one_mutant","first_mutant_init_time","pop_radius_at_first_mut_init","mu_driver_birth","s_driver_birth","birth_rate_end_mean","sr1","...1.y","sweep_complete_time","num_cell"
"8571","0000163C",5693,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,153.321091,20.6144665489989,1e-05,0.3,9.884898861214,9.87210984579333,5693,312.560669,25338
"8572","0000163D",5694,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,191.607834,19.8353881472186,1e-05,0.3,8.64658296866402,8.49620329851558,5694,370.947876,14839
"8573","0000163E",5695,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,197.499054,20.7759701544517,1e-05,0.3,8.85233760403501,8.7248195600389,5695,396.115204,38839
"8574","0000163F",5696,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,447.190887,53.4739379551062,1e-05,0.3,8.69967631345201,8.55519590383557,5696,0,1
"8575","00001640",5697,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,263.468079,31.1843772228808,1e-05,0.3,8.178523834266,7.97613759362889,5697,429.472595,99761
"8576","00001641",5698,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,277.431915,27.7835246146477,1e-05,0.3,8.62446362220901,8.4716262468989,5698,471.777527,44178
"8577","00001642",5699,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,286.982666,37.1643287426651,1e-05,0.3,8.52563084467499,8.36181204963888,5699,404.80658,34430
"8578","00001643",5700,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,200.655853,22.5043543631716,1e-05,0.3,8.506088982171,8.34009886907889,5700,367.011261,19298
"8579","00001644",5701,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,317.029327,35.7275844365462,1e-05,0.3,8.49653599989899,8.32948444433221,5701,0,1
"8580","00001645",5702,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,450.743256,58.2163663650411,1e-05,0.3,9.098983027829,8.99887003092111,5702,645.699158,387102
"8581","00001646",5703,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,132.826309,14.2954878915334,1e-05,0.3,8.68595798485901,8.53995331651001,5703,314.808319,20918
"8582","00001647",5704,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,253.136795,31.670554669996,1e-05,0.3,8.928961503012,8.80995722556889,5704,389.625336,31813
"8583","00001648",5705,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,315.745209,34.9757197334635,1e-05,0.3,8.41712527852701,8.24125030947446,5705,431.011078,37935
"8584","00001649",5706,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,184.880508,21.7929428291414,1e-05,0.3,8.65647885543799,8.50719872826443,5706,478.54425,78573
"8585","0000164A",5707,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,125.257637,12.1138427190127,1e-05,0.3,8.429541945633,8.25504660625889,5707,0,1
"8586","0000164B",5708,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,235.772156,31.4132098028738,1e-05,0.3,8.53148380880602,8.3683153431178,5708,338.64856,26270
"8587","0000164C",5709,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,131.833725,17.608037173462,1e-05,0.3,8.600338622966,8.44482069218444,5709,292.891083,21819
"8588","0000164D",5710,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,357.788055,46.1126094671525,1e-05,0.3,8.739221932586,8.59913548065111,5710,491.783234,54597
"8589","0000164E",5711,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,246.816284,26.2154785015839,1e-05,0.3,8.362739185019,8.18082131668778,5711,338.372894,15705
"8590","0000164F",5712,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,464.547119,58.0164459936124,1e-05,0.3,8.33226992965,8.1469665885,5712,751.735962,396002
"8591","00001650",5713,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,267.076538,37.5859141041143,1e-05,0.3,8.65717280570201,8.50796978411334,5713,0,1
"8592","00001651",5714,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,444.238312,58.6928546395496,1e-05,0.3,9.008528909289,8.89836545476556,5714,531.738525,40127
"8593","00001652",5715,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,298.003906,34.7794945633459,1e-05,0.3,8.74017185159999,8.60019094622221,5715,571.761597,518682
"8594","00001653",5716,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,302.240875,40.7005344326535,1e-05,0.3,9.25480972614899,9.17201080683221,5716,581.443909,175424
"8595","00001654",5717,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,286.341156,33.4212856317689,1e-05,0.3,8.273797422899,8.08199713655444,5717,516.077759,51779
"8596","00001655",5718,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,500.946442,59.3025407694792,1e-05,0.3,9.167535293279,9.07503921475444,5718,708.967896,107014
"8597","00001656",5719,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,509.272003,63.1145577322691,1e-05,0.3,8.590278299295,8.43364255477222,5719,707.877869,273375
"8598","00001657",5720,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,120.111565,13.1107745036405,1e-05,0.3,9.206240108268,9.11804456474222,5720,275.073853,9337
"8599","00001658",5721,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,407.261169,51.8049206258484,1e-05,0.3,8.730397560836,8.58933062315111,5721,0,1
"8600","00001659",5722,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,305.666077,33.4022313054585,1e-05,0.3,8.64452701801999,8.4939189089111,5722,0,1
"8601","0000165A",5723,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,329.457275,34.4160721090812,1e-05,0.3,8.82057388366901,8.68952653741001,5723,462.191772,53688
"8602","0000165B",5724,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,467.949768,57.7552393699282,1e-05,0.3,8.874847605514,8.74983067279333,5724,565.083618,82745
"8603","0000165C",5725,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,356.681396,43.1343964590483,1e-05,0.3,8.91850262721599,8.79833625246221,5725,643.081299,110137
"8604","0000165D",5726,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,346.303833,44.4930058149497,1e-05,0.3,8.92662172324699,8.80735747027443,5726,635.86792,774806
"8605","0000165E",5727,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,264.615997,29.7048990601089,1e-05,0.3,8.23434130044801,8.03815700049779,5727,542.158875,94934
"8606","0000165F",5728,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,320.887177,35.3694041189836,1e-05,0.3,8.803113556025,8.67012617336111,5728,548.100647,232315
"8607","00001660",5729,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,136.371033,15.6253282633033,1e-05,0.3,8.465370852571,8.29485650285667,5729,383.694824,22892
"8608","00001661",5730,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,363.204926,46.528371818195,1e-05,0.3,8.76650697125999,8.62945219028888,5730,488.627563,31458
"8609","00001662",5731,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,209.242325,27.3272211786782,1e-05,0.3,8.772621568846,8.63624618760667,5731,472.467255,162481
"8610","00001663",5732,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,389.801483,42.4837649566955,1e-05,0.3,8.935591297301,8.81732366366778,5732,542.938171,68451
"8611","00001664",5733,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,75.877838,9.04478045491642,1e-05,0.3,8.42211485513301,8.24679428348112,5733,167.649078,3733
"8612","00001665",5734,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,145.816513,12.853314876966,1e-05,0.3,9.07400294633601,8.97111438481779,5734,270.2164,13206
"8613","00001666",5735,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,422.52652,42.3599545425404,1e-05,0.3,8.473494378523,8.30388264280333,5735,646.00354,187990
"8614","00001667",5736,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,63.744846,9.93372915938103,1e-05,0.3,9.47521399078099,9.4169044342011,5736,396.729309,224558
"8615","00001668",5737,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,443.116394,50.1247846031642,1e-05,0.3,8.331107245575,8.14567471730556,5737,620.945312,62431
"8616","00001669",5738,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,258.363098,27.8178747509245,1e-05,0.3,8.42559112514699,8.25065680571888,5738,572.897583,366733
"8617","0000166A",5739,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,292.975006,33.8330623819138,1e-05,0.3,9.09223268471801,8.99136964968668,5739,0,1
"8618","0000166B",5740,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,388.547913,45.0970269870265,1e-05,0.3,8.48916597871798,8.32129553190887,5740,493.307312,22381
"8619","0000166C",5741,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,346.922791,29.9822219061784,1e-05,0.3,8.372476039089,8.19164004343222,5741,691.088806,119593
"8620","0000166D",5742,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,438.717499,47.9535028653003,1e-05,0.3,8.931801024913,8.81311224990333,5742,615.94281,66235
"8621","0000166E",5743,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,105.719177,12.0215203074051,1e-05,0.3,8.63778028666399,8.48642254073777,5743,0,1
"8622","0000166F",5744,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,308.843018,31.3167955562021,1e-05,0.3,8.90868274581399,8.78742527312666,5744,715.56366,356792
"8623","00001670",5745,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,339.180939,35.1844235065527,1e-05,0.3,8.367370029706,8.18596669967333,5745,576.379211,252441
"8624","00001671",5746,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,215.806274,26.3366227628306,1e-05,0.3,8.333009123768,8.14778791529778,5746,632.917786,119721
"8625","00001672",5747,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,284.333954,30.9384236446492,1e-05,0.3,8.924241762924,8.80471306991556,5747,688.993103,332688
"8626","00001673",5748,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,152.394684,16.9353377906401,1e-05,0.3,8.757085011354,8.61898334594889,5748,490.501099,367727
"8627","00001674",5749,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,268.508392,32.4891784037931,1e-05,0.3,8.55682356962801,8.39647063292001,5749,412.703796,20782
"8628","00001675",5750,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,260.947906,32.8932700276934,1e-05,0.3,8.70045283964599,8.55605871071777,5750,0,1
"8629","00001676",5751,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,158.484512,21.3577039958544,1e-05,0.3,8.306609522336,8.11845502481778,5751,279.684479,18331
"8630","00001677",5752,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,303.549774,35.7409463709795,1e-05,0.3,8.662726122574,8.51414013619333,5752,550.240051,120284
"8631","00001678",5753,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,85.491959,9.69041722004043,1e-05,0.3,8.731618751082,8.59068750120222,5753,377.159821,15628
"8632","00001679",5754,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,78.288116,8.48175429828313,1e-05,0.3,8.96183208734799,8.84648009705332,5754,502.804199,30150
"8633","0000167A",5755,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,343.551025,39.2958878166622,1e-05,0.3,8.51022670493401,8.34469633881556,5755,506.048309,42250
"8634","0000167B",5756,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,240.243195,32.0054905364494,1e-05,0.3,9.18235113269901,9.09150125855446,5756,371.624756,23761
"8635","0000167C",5757,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,372.657928,44.6572530846202,1e-05,0.3,8.975951014939,8.86216779437667,5757,660.73584,186798
"8636","0000167D",5758,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,137.568741,12.5905916686851,1e-05,0.3,9.131899282839,9.03544364759889,5758,301.881927,28643
"8637","0000167E",5759,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,275.84137,34.4899859061321,1e-05,0.3,8.46433016577,8.29370018418889,5759,390.829315,32313
"8638","0000167F",5760,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,397.145538,42.8790406604946,1e-05,0.3,8.734550139099,8.59394459899889,5760,0,1
"8639","00001680",5761,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,299.367462,33.3927000650574,1e-05,0.3,8.37129595911101,8.19032884345668,5761,459.954468,36834
"8640","00001681",5762,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,116.303062,12.6913180072607,1e-05,0.3,9.936340898176,9.92926766464,5762,238.483902,18981
"8641","00001682",5763,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,319.542023,31.5698851379058,1e-05,0.3,8.62030087474099,8.46700097193443,5763,398.726349,11295
"8642","00001683",5764,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,217.203156,27.6859677878666,1e-05,0.3,8.464736748876,8.29415194319555,5764,0,1
"8643","00001684",5765,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,67.147926,11.2273965190463,1e-05,0.3,9.340997617457,9.26777513050778,5765,169.762665,7949
"8644","00001685",5766,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,289.663879,29.4844016036911,1e-05,0.3,9.153184961936,9.05909440215111,5766,369.041595,14291
"8645","00001686",5767,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,367.966888,48.6258734522651,1e-05,0.3,8.04778841550201,7.83087601722446,5767,0,1
"8646","00001687",5768,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,211.358398,25.2946978872338,1e-05,0.3,8.74117351351001,8.60130390390001,5768,331.813293,25267
"8647","00001688",5769,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,347.924164,39.862887714846,1e-05,0.3,9.600278226911,9.55586469656778,5769,522.391357,89326
"8648","00001689",5770,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,146.84758,16.7842949716504,1e-05,0.3,8.952730730636,8.83636747848444,5770,408.870789,42735
"8649","0000168A",5771,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,257.40387,33.8236525465539,1e-05,0.3,9.524253677759,9.47139297528778,5771,375.564117,40782
"8650","0000168B",5772,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,120.931801,14.6147950040262,1e-05,0.3,8.651927521042,8.50214169004667,5772,236.585617,12931
"8651","0000168C",5773,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,242.662903,24.8247077508127,1e-05,0.3,9.125101677059,9.02789075228778,5773,299.631683,9130
"8652","0000168D",5774,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,391.148468,52.8572442521812,1e-05,0.3,8.337791805286,8.15310200587333,5774,695.610535,502516
"8653","0000168E",5775,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,254.64856,29.5005914474683,1e-05,0.3,8.94255835743801,8.82506484159779,5775,516.566589,118588
"8654","0000168F",5776,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,172.362091,19.819333601369,1e-05,0.3,8.959719667978,8.84413296442,5776,422.483215,145406
"8655","00001690",5777,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,221.931198,25.4014402912192,1e-05,0.3,8.373096876127,8.19232986236333,5777,420.895813,59900
"8656","00001691",5778,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,233.369278,27.1519325117281,1e-05,0.3,9.699084964369,9.66564996041,5778,476.777161,85006
"8657","00001692",5779,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,188.340408,19.4627833655966,1e-05,0.3,8.646945166092,8.49660574010222,5779,382.832184,23140
"8658","00001693",5780,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,190.623322,23.9568289103628,1e-05,0.3,8.83012894622901,8.70014327358779,5780,265.808411,10011
"8659","00001694",5781,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,218.92305,28.6688047547707,1e-05,0.3,8.617203876757,8.46355986306333,5781,502.671844,74250
"8660","00001695",5782,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,313.067963,38.9950147199168,1e-05,0.3,9.057731487705,8.95303498633889,5782,550.877563,236420
"8661","00001696",5783,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,461.277069,61.401738444481,1e-05,0.3,8.58732854507801,8.43036505008668,5783,647.966064,137983
"8662","00001697",5784,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,192.384201,24.082726541046,1e-05,0.3,8.541930457799,8.37992273088778,5784,316.830627,35520
"8663","00001698",5785,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,269.470123,30.7526675874376,1e-05,0.3,8.725119920238,8.58346657804222,5785,378.958679,33572
"8664","00001699",5786,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,301.244476,36.6772034498905,1e-05,0.3,8.73336890810899,8.5926321201211,5786,494.667847,47296
"8665","0000169A",5787,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,136.832748,8.93857582796307,1e-05,0.3,8.09997954206199,7.88886615784666,5787,360.913605,17622
"8666","0000169B",5788,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,315.760162,37.6240058009504,1e-05,0.3,8.244213838918,8.04912648768667,5788,427.02063,33067
"8667","0000169C",5789,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,392.29364,47.4966177372934,1e-05,0.3,8.612193908562,8.45799323173556,5789,551.665039,56234
"8668","0000169D",5790,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,234.292618,24.7669384754186,1e-05,0.3,8.217649356932,8.01961039659111,5790,327.706635,7419
"8669","0000169E",5791,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,218.11438,23.7030276340297,1e-05,0.3,8.616302552145,8.46255839127222,5791,317.8479,14169
"8670","0000169F",5792,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,225.257019,26.5173014610953,1e-05,0.3,9.00871284318401,8.89856982576001,5792,355.833374,19154
"8671","000016A0",5793,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,413.357849,45.3890112563587,1e-05,0.3,8.83177650485601,8.70197389428446,5793,815.756104,237337
"8672","000016A1",5794,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,156.894913,15.033518706702,1e-05,0.3,9.008821126541,8.89869014060111,5794,451.002777,33708
"8673","000016A2",5795,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,147.691483,16.7273022944519,1e-05,0.3,8.59267815748699,8.43630906387443,5795,0,1
"8674","000016A3",5796,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,286.759979,35.1391585662796,1e-05,0.3,8.821277169223,8.69030796580333,5796,620.619995,85032
"8675","000016A4",5797,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,295.336304,33.8095328830096,1e-05,0.3,9.15538225911399,9.06153584345999,5797,476.617249,98593
"8676","000016A5",5798,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,408.549011,43.9712550615229,1e-05,0.3,9.55917845154299,9.51019827949221,5798,0,1
"8677","000016A6",5799,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,82.813507,5.49912093448082,1e-05,0.3,8.74925067719,8.61027853021111,5799,504.734406,63888
"8678","000016A7",5800,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,212.592514,24.2145432155026,1e-05,0.3,8.79847264662801,8.66496960736445,5800,355.056702,28152
"8679","000016A8",5801,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,308.159302,36.0557334686692,1e-05,0.3,9.14388190218799,9.04875766909777,5801,0,1
"8680","000016A9",5802,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,378.720398,49.6205560850032,1e-05,0.3,8.55027250792201,8.3891916754689,5802,501.183197,75898
"8681","000016AA",5803,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,382.071594,46.8522114217061,1e-05,0.3,8.813183346342,8.68131482926889,5803,747.752747,193861
"8682","000016AB",5804,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,245.764542,33.4498467698385,1e-05,0.3,9.20217095745699,9.11352328606332,5804,416.497345,65733
"8683","000016AC",5805,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,228.829086,20.6067443286309,1e-05,0.3,8.945330841486,8.82814537942889,5805,624.003357,37755
"8684","000016AD",5806,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,406.100677,54.4443668495547,1e-05,0.3,8.91249206139201,8.79165784599112,5806,506.831696,65073
"8685","000016AE",5807,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,277.279419,27.6572091140742,1e-05,0.3,8.529519845221,8.36613316135667,5807,575.997009,89226
"8686","000016AF",5808,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,332.305847,38.1699792790108,1e-05,0.3,9.871529164576,9.85725462730667,5808,488.629913,28399
"8687","000016B0",5809,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,258.964874,28.5854084622502,1e-05,0.3,9.277768941434,9.19752104603778,5809,522.754883,78783
"8688","000016B1",5810,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,364.91275,47.9468643239983,1e-05,0.3,8.90909578541799,8.78788420601999,5810,651.677429,124387
"8689","000016B2",5811,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,163.311249,16.2151694568906,1e-05,0.3,8.59909509725201,8.44343899694668,5811,216.915695,3716
"8690","000016B3",5812,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,212.673859,28.1081560875835,1e-05,0.3,8.582345505479,8.42482833942111,5812,489.418671,160521
"8691","000016B4",5813,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,163.105087,21.2531185978737,1e-05,0.3,8.500750155091,8.33416683899,5813,339.593475,63411
"8692","000016B5",5814,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,152.470657,15.8679093114864,1e-05,0.3,9.195545390304,9.10616154478222,5814,483.044006,302648
"8693","000016B6",5815,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,161.203781,15.1600302109047,1e-05,0.3,8.63055782403401,8.47839758226001,5815,372.632416,19731
"8694","000016B7",5816,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,168.72908,18.1071492085037,1e-05,0.3,8.711790287643,8.56865587515889,5816,208.05452,10048
"8695","000016B8",5817,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,240.965134,26.3124385311343,1e-05,0.3,8.56494890990398,8.4054987887822,5817,407.658386,22038
"8696","000016B9",5818,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,276.910248,35.3918965881052,1e-05,0.3,9.41781502499198,9.35312780554664,5818,0,1
"8697","000016BA",5819,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,226.689606,29.8758639196707,1e-05,0.3,9.37298034280299,9.30331149200332,5819,530.976929,111050
"8698","000016BB",5820,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,426.092316,57.2403728994714,1e-05,0.3,8.85164796972501,8.72405329969446,5820,549.590576,125589
"8699","000016BC",5821,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,344.172607,39.9625799820559,1e-05,0.3,8.69871999097499,8.55413332330554,5821,877.942932,917830
"8700","000016BD",5822,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,274.099457,28.2943982917753,1e-05,0.3,8.30783490023,8.11981655581111,5822,480.024445,32324
"8701","000016BE",5823,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,57.32338,7.24725328992226,1e-05,0.3,8.93410070601001,8.81566745112223,5823,129.756485,1605
"8702","000016BF",5824,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,338.498352,39.3727680702044,1e-05,0.3,8.129907817769,7.92211979752111,5824,447.172424,36740
