,id,...1.x,x070,x075,x080,x085,x090,x095,x099,x100,more_than_one_mutant,first_mutant_init_time,pop_radius_at_first_mut_init,mu_driver_birth,s_driver_birth,birth_rate_end_mean,sr1,sweep_complete_time,num_cell,sim_length,sim_size 
7139,0000102A,4139,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,245.465515,24.18165641,1e-05,0.4,9.681620414,9.646244904,516.037659,56519,606.900757,1e+06
7140,0000102B,4140,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,171.02919,19.34795768,1e-05,0.4,9.25007419,9.1667491,0,1,480.144897,1e+06
7141,0000102C,4141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,310.415131,39.71087615,1e-05,0.4,9.231935898,9.146595442,0,1,601.0047,1e+06
7142,0000102D,4142,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,355.277496,46.70590954,1e-05,0.4,9.424270379,9.360300421,0,1,606.05188,1e+06
7143,0000102E,4143,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,207.094849,23.66943013,1e-05,0.4,9.442895791,9.380995324,0,1,451.641357,1e+06
7144,0000102F,4144,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,545.211487,69.43073591,1e-05,0.4,8.848260121,8.720289023,0,1,778.450928,1e+06
7145,00001030,4145,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,207.728745,20.20899871,1e-05,0.4,8.971351074,8.857056749,261.622253,11280,417.922455,1e+06
7146,00001031,4146,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,161.20871,21.11035253,1e-05,0.4,8.625521746,8.472801939,0,1,577.423828,1e+06
7147,00001032,4147,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,485.891296,55.7786033,1e-05,0.4,9.706582387,9.67398043,688.887085,290057,731.258118,1e+06
7148,00001033,4148,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,270.758575,29.41414264,1e-05,0.4,8.856307402,8.729230446,524.789856,182059,594.952576,1e+06
7149,00001034,4149,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,179.116302,17.25191356,1e-05,0.4,9.998573885,9.998415428,271.384979,12946,392.399109,1e+06
7150,00001035,4150,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,378.927948,46.56256626,1e-05,0.4,8.790169166,8.655743518,479.4104,93380,566.990417,1e+06
7151,00001036,4151,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,207.531113,23.25563258,1e-05,0.4,9.179670946,9.088523273,246.22052,13578,352.006104,1e+06
7152,00001037,4152,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,76.274071,10.74941378,1e-05,0.4,9.622951253,9.581056948,141.403488,5273,308.670685,1e+06
7153,00001038,4153,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,383.527863,53.69077525,1e-05,0.4,9.385645543,9.317383936,582.937988,114690,663.019287,1e+06
7154,00001039,4154,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,229.128464,26.02047456,1e-05,0.4,8.754999542,8.616666158,489.798676,51455,593.164551,1e+06
7155,0000103A,4155,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,337.279388,36.5293635,1e-05,0.4,9.147724591,9.053027323,404.424316,17138,559.721375,1e+06
7156,0000103B,4156,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,66.608887,5.556704923,1e-05,0.4,8.907256996,8.785841107,99.095749,1246,344.065826,1e+06
7157,0000103C,4157,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,185.656372,22.63129939,1e-05,0.4,9.10174362,9.001937356,329.474182,24298,475.504242,1e+06
7158,0000103D,4158,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,250.03093,24.42397019,1e-05,0.4,9.611753762,9.568615291,445.993713,29061,636.791199,1e+06
7159,0000103E,4159,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,280.3284,34.44380837,1e-05,0.4,8.696993151,8.552214613,531.541321,178971,605.590454,1e+06
7160,0000103F,4160,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,329.388855,33.02365567,1e-05,0.4,9.309561262,9.232845847,450.913513,23104,589.824341,1e+06
7161,00001040,4161,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,118.826172,16.38118275,1e-05,0.4,9.20584182,9.117602023,211.431488,6031,361.648224,1e+06
7162,00001041,4162,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,219.403732,24.42397019,1e-05,0.4,8.821529543,8.690588381,0,1,596.152954,1e+06
7163,00001042,4163,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,301.194611,31.77090522,1e-05,0.4,9.323918962,9.248798846,466.354004,65402,575.296326,1e+06
7164,00001043,4164,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,274.604858,35.94520739,1e-05,0.4,9.588099745,9.54233305,494.825012,60069,572.368225,1e+06
7165,00001044,4165,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,142.418442,13.27964148,1e-05,0.4,9.003306808,8.89256312,313.79364,29382,446.258911,1e+06
7166,00001045,4166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,425.543884,49.45991935,1e-05,0.4,9.149107406,9.054563785,0,1,768.227417,1e+06
7167,00001046,4167,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,316.562683,42.81961022,1e-05,0.4,9.491191984,9.43465776,423.688782,30418,565.31073,1e+06
7168,00001047,4168,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,160.876022,19.35618211,1e-05,0.4,8.736225357,8.595805952,293.02124,18551,448.865662,1e+06
7169,00001048,4169,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,377.172882,47.88042829,1e-05,0.4,9.157509762,9.063899735,465.456024,39231,566.774963,1e+06
7170,00001049,4170,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,111.896355,14.51645134,1e-05,0.4,9.575471322,9.528301469,250.567398,16035,432.51413,1e+06
7171,0000104A,4171,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,186.836121,18.55001713,1e-05,0.4,9.286028756,9.206698618,389.638031,24000,539.023987,1e+06
7172,0000104B,4172,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,296.004272,32.91261901,1e-05,0.4,9.364551125,9.293945695,0,1,592.675354,1e+06
7173,0000104C,4173,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,227.470581,26.0327051,1e-05,0.4,8.810891522,8.678768358,384.885315,38790,519.095093,1e+06
7174,0000104D,4174,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,208.135773,21.66108516,1e-05,0.4,8.897679473,8.775199415,451.905029,48709,556.221008,1e+06
7175,0000104E,4175,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,280.623383,35.45479959,1e-05,0.4,9.000314839,8.88923871,425.837036,133652,500.732635,1e+06
7176,0000104F,4176,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,292.806641,35.36940412,1e-05,0.4,8.689483647,8.543870719,560.80835,34690,668.75824,1e+06
7177,00001050,4177,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,345.4776,39.76694801,1e-05,0.4,9.762642669,9.736269632,0,1,715.514526,1e+06
7178,00001051,4178,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,393.114838,44.82089847,1e-05,0.4,9.414146787,9.349051986,550.600281,62316,677.514893,1e+06
7179,00001052,4179,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,177.542999,24.17507368,1e-05,0.4,9.361967737,9.291075263,244.346939,14762,426.378998,1e+06
7180,00001053,4180,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,255.23613,25.85479599,1e-05,0.4,9.302378903,9.224865448,349.892517,9685,504.102081,1e+06
7181,00001054,4181,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,393.38205,51.15256039,1e-05,0.4,9.494410916,9.438234351,468.802216,49691,540.533997,1e+06
7182,00001055,4182,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,95.297928,11.82125887,1e-05,0.4,9.440908221,9.378786912,358.003204,18490,495.660492,1e+06
7183,00001056,4183,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,409.381226,47.10968032,1e-05,0.4,8.910118724,8.789020805,493.002777,38790,609.645203,1e+06
7184,00001057,4184,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,372.37146,42.23954938,1e-05,0.4,9.508351773,9.453724192,474.997528,77392,558.409302,1e+06
7185,00001058,4185,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,288.761383,32.87875082,1e-05,0.4,9.175038396,9.083375995,0,1,552.945984,1e+06
7186,00001059,4186,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,422.167542,49.38907367,1e-05,0.4,9.268000537,9.186667263,539.837646,46787,660.252502,1e+06
7187,0000105A,4187,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,349.626526,47.85382805,1e-05,0.4,9.223335601,9.137039556,0,1,546.904724,1e+06
7188,0000105B,4188,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,186.456528,18.39492834,1e-05,0.4,9.13993686,9.044374289,0,1,631.695801,1e+06
7189,0000105C,4189,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,141.837021,15.97786149,1e-05,0.4,9.627903428,9.586559365,225.967056,11749,392.886078,1e+06
7190,0000105D,4190,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,260.249786,33.18711631,1e-05,0.4,8.802166545,8.669073939,445.703308,47946,544.224548,1e+06
7191,0000105E,4191,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,451.398682,56.60848111,1e-05,0.4,9.821220097,9.801355663,658.774353,175106,718.175049,1e+06
7192,0000105F,4192,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,473.495575,58.44011887,1e-05,0.4,8.713966837,8.571074263,0,1,718.564636,1e+06
7193,00001060,4193,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,300.370605,35.36490391,1e-05,0.4,9.783799413,9.759777126,475.163147,153590,534.57428,1e+06
7194,00001061,4194,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,381.083069,48.10924488,1e-05,0.4,9.215023711,9.127804123,0,1,671.215576,1e+06
7195,00001062,4195,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,193.321289,21.55058749,1e-05,0.4,8.965771159,8.850856843,232.565323,6520,423.212677,1e+06
7196,00001063,4196,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,251.459122,26.27006255,1e-05,0.4,9.313249851,9.236944279,580.737,96099,671.784668,1e+06
7197,00001064,4197,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,396.263885,47.3791887,1e-05,0.4,9.383649589,9.31516621,535.992981,45281,648.289917,1e+06
7198,00001065,4198,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,318.441742,30.51366705,1e-05,0.4,9.223586539,9.137318377,603.53009,92082,689.603516,1e+06
7199,00001066,4199,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,102.368187,10.73459721,1e-05,0.4,9.350755471,9.27861719,254.842438,13284,411.791687,1e+06
7200,00001067,4200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,267.98819,32.15433101,1e-05,0.4,9.381343123,9.31260347,0,1,525.415955,1e+06
7201,00001068,4201,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,221.558136,23.04940061,1e-05,0.4,9.351928158,9.279920176,296.751373,11455,446.422821,1e+06
7202,00001069,4202,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,359.459045,38.50624858,1e-05,0.4,8.930026555,8.811140617,534.82373,145758,601.990967,1e+06
7203,0000106A,4203,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,245.556229,30.77336252,1e-05,0.4,9.077687939,8.975208821,281.765259,11844,391.685822,1e+06
7204,0000106B,4204,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,315.425995,44.20950513,1e-05,0.4,9.321602314,9.246224793,565.389404,183650,629.108643,1e+06
7205,0000106C,4205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,350.862457,41.54810975,1e-05,0.4,8.819760799,8.68862311,0,1,625.674011,1e+06
7206,0000106D,4206,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,51.014076,4.982860964,1e-05,0.4,10,10,99.481247,878,333.537994,1e+06
7207,0000106E,4207,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,125.056969,14.72329534,1e-05,0.4,9.935990799,9.928878665,402.692444,43293,504.153442,1e+06
7208,0000106F,4208,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,163.579849,11.41019646,1e-05,0.4,9.041339919,8.934822132,260.80838,10861,430.536652,1e+06
7209,00001070,4209,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,222.916489,24.18165641,1e-05,0.4,9.174115095,9.082350105,441.894562,123342,522.823364,1e+06
7210,00001071,4210,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,249.250931,32.36155763,1e-05,0.4,8.910259646,8.789177385,357.093628,46339,472.767303,1e+06
7211,00001072,4211,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,95.638512,11.53505339,1e-05,0.4,9.30751185,9.230568722,129.728943,2559,353.110291,1e+06
7212,00001073,4212,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,365.255768,50.69625055,1e-05,0.4,8.947385227,8.830428029,566.582764,209506,629.376709,1e+06
7213,00001074,4213,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,260.99353,23.49394861,1e-05,0.4,9.06847149,8.964968322,393.673523,25840,487.765411,1e+06
7214,00001075,4214,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,343.878571,39.03580876,1e-05,0.4,9.197049198,9.107832443,0,1,718.016418,1e+06
7215,00001076,4215,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,142.459106,18.99093831,1e-05,0.4,9.158030394,9.064478216,286.007996,13110,455.058289,1e+06
7216,00001077,4216,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,208.098206,27.34468824,1e-05,0.4,9.266658253,9.185175837,0,1,477.893127,1e+06
7217,00001078,4217,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,234.947327,27.7433957,1e-05,0.4,8.89937512,8.777083467,424.546478,40330,546.372925,1e+06
7218,00001079,4218,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,300.171143,36.53807652,1e-05,0.4,8.666283161,8.518092401,391.115723,70231,481.551178,1e+06
7219,0000107A,4219,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,214.982269,21.74175987,1e-05,0.4,8.960970253,8.845522503,494.053009,65993,587.146973,1e+06
7220,0000107B,4220,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,391.694885,42.6370892,1e-05,0.4,9.191403611,9.101559568,633.773499,57499,753.107605,1e+06
7221,0000107C,4221,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,212.314484,28.68545492,1e-05,0.4,8.9748994,8.860999333,353.587219,54866,481.070831,1e+06
7222,0000107D,4222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,315.45694,44.94147077,1e-05,0.4,9.510761258,9.456401398,0,1,508.66098,1e+06
7223,0000107E,4223,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,293.870392,34.582156,1e-05,0.4,9.408440745,9.342711939,0,1,545.881958,1e+06
7224,0000107F,4224,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,167.918884,17.07572708,1e-05,0.4,9.498434915,9.442705461,379.37796,25858,493.646271,1e+06
7225,00001080,4225,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,300.613708,36.93665401,1e-05,0.4,9.348338514,9.275931682,365.810364,26227,470.697906,1e+06
7226,00001081,4226,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,281.565765,34.42994303,1e-05,0.4,9.692700226,9.658555807,601.115845,602911,622.971741,1e+06
7227,00001082,4227,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,172.69696,13.91179783,1e-05,0.4,9.071200141,8.968000157,209.077972,3127,406.421997,1e+06
7228,00001083,4228,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,290.006409,32.63093582,1e-05,0.4,9.702948594,9.669942883,515.579224,298348,557.013794,1e+06
7229,00001084,4229,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,165.698151,14.57116865,1e-05,0.4,9.971282925,9.968092138,242.854736,6702,412.983307,1e+06
7230,00001085,4230,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,302.81842,35.56237445,1e-05,0.4,8.917721322,8.797468135,611.909973,502984,644.709534,1e+06
7231,00001086,4231,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,204.073242,23.41251354,1e-05,0.4,8.825302827,8.694780919,413.233368,25831,563.927795,1e+06
7232,00001087,4232,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,245.479294,26.99319949,1e-05,0.4,9.442806744,9.380896382,296.802277,13796,429.095551,1e+06
7233,00001088,4233,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,332.488342,38.12825888,1e-05,0.4,9.703650055,9.670722284,0,1,625.027466,1e+06
7234,00001089,4234,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,361.125671,43.65156556,1e-05,0.4,8.7481982,8.609109111,0,1,604.215454,1e+06
7235,0000108A,4235,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,217.279892,25.98374839,1e-05,0.4,8.88742178,8.763801978,295.163849,49476,388.205658,1e+06
7236,0000108B,4236,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,237.289124,24.51503191,1e-05,0.4,9.338361757,9.264846397,332.162415,18838,468.330566,1e+06
7237,0000108C,4237,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,180.491592,19.65806702,1e-05,0.4,9.873781649,9.859757387,415.908722,103455,479.121887,1e+06
7238,0000108D,4238,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,308.069336,38.98276818,1e-05,0.4,9.741617318,9.712908131,337.590027,13031,456.644562,1e+06
7239,0000108E,4239,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,228.768631,23.57510239,1e-05,0.4,9.2888179,9.209797667,0,1,481.83197,1e+06
7240,0000108F,4240,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,363.352905,37.22423674,1e-05,0.4,9.203810305,9.115344783,699.093384,783015,711.409607,1e+06
7241,00001090,4241,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,265.557434,27.71469662,1e-05,0.4,9.02041533,8.911572589,437.300476,23768,577.908691,1e+06
7242,00001091,4242,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,119.370308,12.61584865,1e-05,0.4,9.49725459,9.441393989,175.643494,6735,336.078278,1e+06
7243,00001092,4243,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,280.380127,36.74223785,1e-05,0.4,8.74771805,8.608575611,466.653381,221709,526.20697,1e+06
7244,00001093,4244,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,204.500839,28.06282032,1e-05,0.4,9.352906451,9.281007168,313.543701,20849,461.778717,1e+06
7245,00001094,4245,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,222.753769,26.94598791,1e-05,0.4,8.927409892,8.808233213,404.685486,76901,523.86322,1e+06
7246,00001095,4246,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,189.170517,16.27395576,1e-05,0.4,9.274915263,9.194350292,0,1,457.934052,1e+06
7247,00001096,4247,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,79.925728,9.06236022,1e-05,0.4,8.894698904,8.771887672,279.90271,7300,541.387512,1e+06
7248,00001097,4248,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,127.921562,17.60803717,1e-05,0.4,9.641162448,9.601291609,183.509827,10698,325.305328,1e+06
7249,00001098,4249,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,201.979279,27.37377525,1e-05,0.4,9.10600192,9.0066688,478.755035,75414,585.4422,1e+06
7250,00001099,4250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,385.976776,52.24241052,1e-05,0.4,9.005559051,8.895065612,543.023254,90782,626.15863,1e+06
7251,0000109A,4251,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,226.345444,27.04032864,1e-05,0.4,8.918583882,8.798426536,376.940399,19709,532.004639,1e+06
7252,0000109B,4252,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,81.928085,9.624495249,1e-05,0.4,9.157978065,9.064420072,157.466156,3820,354.088684,1e+06
7253,0000109C,4253,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,137.271912,12.82852543,1e-05,0.4,9.30227392,9.224748801,166.764603,2987,322.772339,1e+06
7254,0000109D,4254,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,239.074677,27.58229623,1e-05,0.4,9.206674565,9.118527294,373.996063,40692,482.598572,1e+06
7255,0000109E,4255,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,303.612152,41.59405313,1e-05,0.4,9.131417805,9.034908673,496.971344,82256,594.023315,1e+06
7256,0000109F,4256,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,427.047882,47.76394287,1e-05,0.4,9.178346596,9.087051773,539.727112,47479,649.458374,1e+06
7257,000010A0,4257,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,126.116028,12.4379728,1e-05,0.4,9.135522649,9.03946961,191.872223,2959,371.878845,1e+06
7258,000010A1,4258,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,140.263901,16.54553039,1e-05,0.4,9.376247033,9.306941148,352.783264,219209,405.421509,1e+06
7259,000010A2,4259,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,399.535217,38.00701075,1e-05,0.4,8.833240725,8.703600806,652.310913,201612,716.466431,1e+06
7260,000010A3,4260,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,162.481934,16.42000077,1e-05,0.4,8.900114032,8.77790448,225.826355,8763,411.180603,1e+06
7261,000010A4,4261,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,247.779465,23.99002392,1e-05,0.4,8.954492769,8.838325299,406.781311,29179,524.046387,1e+06
7262,000010A5,4262,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,439.574524,54.86371348,1e-05,0.4,9.131022078,9.034468976,0,1,643.236755,1e+06
7263,000010A6,4263,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,162.449738,13.33943306,1e-05,0.4,9.614027852,9.571142058,283.213684,8710,447.970795,1e+06
7264,000010A7,4264,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,200.271149,19.45460401,1e-05,0.4,9.196676522,9.107418358,349.80835,9839,582.499695,1e+06
7265,000010A8,4265,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,279.212921,26.16686376,1e-05,0.4,9.38460295,9.3162255,412.322815,15236,557.632385,1e+06
7266,000010A9,4266,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,207.396332,22.74354459,1e-05,0.4,9.238772654,9.154191837,307.825073,11500,441.239807,1e+06
7267,000010AA,4267,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,163.360123,16.1955266,1e-05,0.4,8.812523413,8.680581569,411.118195,18610,627.055542,1e+06
7268,000010AB,4268,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,147.961441,16.7463214,1e-05,0.4,8.862378697,8.73597633,0,1,492.603455,1e+06
7269,000010AC,4269,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,270.551086,28.71872629,1e-05,0.4,8.955697818,8.839664242,496.446991,739717,511.922089,1e+06
7270,000010AD,4270,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,164.258606,20.47502098,1e-05,0.4,9.45937257,9.399302855,297.796112,12893,484.366913,1e+06
