,index,birth_rate_end_mean
838,00000345a,6.856980747
839,00000346a,6.322061283
840,00000347a,5.804064875
841,00000348a,6.686426198
842,00000349a,6.345686889
843,0000034Aa,6.973608398
844,0000034Ba,6.290065388
845,0000034Ca,5.143269965
846,0000034Da,6.589995563
847,0000034Ea,5.605045142
848,0000034Fa,6.86515905
849,00000350a,5.852278913
850,00000351a,6.188719313
851,00000352a,6.260607766
852,00000353a,7.094340361
853,00000354a,6.071807119
854,00000355a,6.090212608
855,00000356a,5.689588122
856,00000357a,6.76802343
857,00000358a,6.143399999
858,00000359a,7.193101529
859,0000035Aa,6.558650721
860,0000035Ba,6.03540267
861,0000035Ca,6.605934444
862,0000035Da,5.752037104
863,0000035Ea,5.943546857
864,0000035Fa,6.874359803
865,00000360a,5.836598757
866,00000361a,5.948967094
867,00000362a,5.385474956
868,00000363a,5.673970873
869,00000364a,6.041316615
870,00000365a,6.346765466
871,00000366a,6.8319659
872,00000367a,6.810003502
873,00000368a,6.042612272
874,00000369a,5.76689121
875,0000036Aa,6.512502745
876,0000036Ba,7.44979324
877,0000036Ca,5.778707635
878,0000036Da,5.868453402
879,0000036Ea,6.439585812
880,0000036Fa,7.001826921
881,00000370a,6.429379227
882,00000371a,5.483880303
883,00000372a,6.108211449
884,00000373a,5.383004305
885,00000374a,5.442426125
886,00000375a,6.770842521
887,00000376a,5.997482309
888,00000377a,5.895380919
889,00000378a,6.482046001
890,00000379a,6.35914647
891,0000037Aa,5.962589732
892,0000037Ba,5.416630849
893,0000037Ca,5.576408214
894,0000037Da,6.46959126
895,0000037Ea,5.514587879
896,0000037Fa,6.844171788
897,00000380a,5.671992455
898,00000381a,5.896514189
899,00000382a,5.629318912
900,00000383a,7.167850693
901,00000384a,5.889634162
902,00000385a,5.717083911
903,00000386a,6.257015482
904,00000387a,7.80485912
905,00000388a,6.932830393
906,00000389a,6.792499781
907,0000038Aa,6.166485725
908,0000038Ba,5.942092667
909,0000038Ca,7.199890355
910,0000038Da,6.398432697
911,0000038Ea,8.5119359
912,0000038Fa,6.510023337
913,00000390a,5.880447516
914,00000391a,6.312296706
915,00000392a,5.506949565
916,00000393a,5.467837886
917,00000394a,6.727915921
918,00000395a,5.632787998
919,00000396a,5.62355184
920,00000397a,5.526664669
921,00000398a,5.180621232
922,00000399a,6.329263124
923,0000039Aa,6.407951468
924,0000039Ba,6.311522705
925,0000039Ca,7.142503578
926,0000039Da,5.791903331
927,0000039Ea,6.641874202
928,0000039Fa,5.378443199
929,000003A0a,6.50718618
930,000003A1a,5.988836708
931,000003A2a,6.171742043
932,000003A3a,6.763668094
933,000003A4a,6.663436078
934,000003A5a,6.10140312
935,000003A6a,5.847031427
936,000003A7a,7.622333555
937,000003A8a,6.289773312
938,000003A9a,6.916804916
939,000003AAa,6.690750089
940,000003ABa,6.727228992
941,000003ACa,6.161623336
942,000003ADa,5.958188247
943,000003AEa,6.025675416
944,000003AFa,6.898901241
945,000003B0a,6.516324719
946,000003B1a,6.208491516
947,000003B2a,6.631801511
948,000003B3a,6.477859314
949,000003B4a,5.960136493
950,000003B5a,6.577085391
951,000003B6a,5.916854917
952,000003B7a,6.609794795
953,000003B8a,6.253432193
954,000003B9a,6.66781497
955,000003BAa,5.955474046
956,000003BBa,6.333084674
957,000003BCa,5.793271409
958,000003BDa,6.31044209
959,000003BEa,5.651735815
960,000003BFa,5.987439628
961,000003C0a,6.534414365
962,000003C1a,6.030287448
963,000003C2a,5.648996068
964,000003C3a,6.397436707
965,000003C4a,6.207982765
966,000003C5a,6.956936617
967,000003C6a,6.738411137
968,000003C7a,6.241770107
969,000003C8a,5.992498939
970,000003C9a,6.795952946
971,000003CAa,6.222254976
972,000003CBa,6.430674383
973,000003CCa,5.630315892
974,000003CDa,5.94977175
975,000003CEa,6.326017964
976,000003CFa,6.592690729
977,000003D0a,6.702149732
978,000003D1a,7.2135351
979,000003D2a,6.44695847
980,000003D3a,6.011689043
981,000003D4a,6.423238648
982,000003D5a,6.274120349
983,000003D6a,7.02032578
984,000003D7a,6.326164692
985,000003D8a,6.937932264
986,000003D9a,5.866417083
987,000003DAa,5.600002311
988,000003DBa,6.333597997
989,000003DCa,6.892964992
990,000003DDa,7.857162272
991,000003DEa,6.009323068
992,000003DFa,7.345179476
993,000003E0a,7.409255645
994,000003E1a,6.312485856
995,000003E2a,6.225500343
996,000003E3a,5.446185281
997,000003E4a,7.109415443
998,000003E5a,6.165002306
999,000003E6a,5.76628267
1000,000003E7a,5.888574702
